"Dates";"G0";"Ta"
2015-04-18 09:10:00;122;11.71
2015-04-18 10:10:00;387;12.97
2015-04-18 11:10:00;779.01;14.21
2015-04-18 12:10:00;902.01;15.43
2015-04-18 13:10:00;923.01;16.19
2015-04-18 14:10:00;906.01;16.79
2015-04-18 15:10:00;827.01;17.06
2015-04-18 16:10:00;680;16.71
2015-04-18 17:10:00;429;16.07
2015-04-18 18:10:00;291;15.16
2015-04-18 19:10:00;96;13.98
2015-04-18 20:10:00;0;12.73
2015-04-18 21:10:00;0;11.64
2015-04-18 22:10:00;0;10.53
2015-04-18 23:10:00;0;9.65
2015-04-19 00:10:00;0;8.78
2015-04-19 01:10:00;0;7.96
2015-04-19 02:10:00;0;7.23
2015-04-19 03:10:00;0;6.58
2015-04-19 04:10:00;0;5.89
2015-04-19 05:10:00;0;5.34
2015-04-19 06:10:00;0;5.26
2015-04-19 07:10:00;72;5.51
2015-04-19 08:10:00;263;6.73
2015-04-19 09:10:00;472;9.19
2015-04-19 10:10:00;632;10.74
2015-04-19 11:10:00;701;12.32
2015-04-19 12:10:00;886.01;13.92
2015-04-19 13:10:00;970.01;15.31
2015-04-19 14:10:00;899.01;16.37
2015-04-19 15:10:00;817.01;17.66
2015-04-19 16:10:00;479;17.53
2015-04-19 17:10:00;381;17.78
2015-04-19 18:10:00;290;17.66
2015-04-19 19:10:00;97;16.92
2015-04-19 20:10:00;0;14.87
2015-04-19 21:10:00;0;12.65
2015-04-19 22:10:00;0;11.08
2015-04-19 23:10:00;0;10.02
2015-04-20 00:10:00;0;8.73
2015-04-20 01:10:00;0;7.94
2015-04-20 02:10:00;0;7.43
2015-04-20 03:10:00;0;6.94
2015-04-20 04:10:00;0;6.46
2015-04-20 05:10:00;0;6.14
2015-04-20 06:10:00;0;5.9
2015-04-20 07:10:00;75;5.78
2015-04-20 08:10:00;271;7.84
2015-04-20 09:10:00;482;11.2
2015-04-20 10:10:00;669;13.73
2015-04-20 11:10:00;817.01;15.65
2015-04-20 12:10:00;914.01;17.03
2015-04-20 13:10:00;960.01;18.21
2015-04-20 14:10:00;907.01;19.16
2015-04-20 15:10:00;815.01;19.88
2015-04-20 16:10:00;664;20.29
2015-04-20 17:10:00;375;20.33
2015-04-20 18:10:00;204;20.08
2015-04-20 19:10:00;78;19.45
2015-04-20 20:10:00;0;17.59
2015-04-20 21:10:00;0;15.49
2015-04-20 22:10:00;0;14.11
2015-04-20 23:10:00;0;12.98
2015-04-21 00:10:00;0;11.98
2015-04-21 01:10:00;0;11.52
2015-04-21 02:10:00;0;11.52
2015-04-21 03:10:00;0;11.2
2015-04-21 04:10:00;0;10.78
2015-04-21 05:10:00;0;10.15
2015-04-21 06:10:00;0;9.41
2015-04-21 07:10:00;44;9.06
2015-04-21 08:10:00;108;10.68
2015-04-21 09:10:00;260;12.61
2015-04-21 10:10:00;619;14.52
2015-04-21 11:10:00;581;16.31
2015-04-21 12:10:00;859.01;17.98
2015-04-21 13:10:00;877.01;19.47
2015-04-21 14:10:00;826.01;20.26
2015-04-21 15:10:00;574;20.73
2015-04-21 16:10:00;615;21.46
2015-04-21 17:10:00;431;21.63
2015-04-21 18:10:00;293;21.36
2015-04-21 19:10:00;53;20.29
2015-04-21 20:10:00;0;18.44
2015-04-21 21:10:00;0;16.73
2015-04-21 22:10:00;0;15.21
2015-04-21 23:10:00;0;13.94
2015-04-22 00:10:00;0;12.93
2015-04-22 01:10:00;0;12.13
2015-04-22 02:10:00;0;11.47
2015-04-22 03:10:00;0;10.8
2015-04-22 04:10:00;0;10.4
2015-04-22 05:10:00;0;9.9
2015-04-22 06:10:00;0;9.04
2015-04-22 07:10:00;66;8.7
2015-04-22 08:10:00;280;10.75
2015-04-22 09:10:00;431;12.2
2015-04-22 10:10:00;663;13.55
2015-04-22 11:10:00;794.01;15.13
2015-04-22 12:10:00;749;16.42
2015-04-22 13:10:00;814;17.93
2015-04-22 14:10:00;540;19.08
2015-04-22 15:10:00;439;19.74
2015-04-22 16:10:00;592;19.89
2015-04-22 17:10:00;360;19.73
2015-04-22 18:10:00;299;18.82
2015-04-22 19:10:00;102;17.96
2015-04-22 20:10:00;0;16.88
2015-04-22 21:10:00;0;15.57
2015-04-22 22:10:00;0;14.2
2015-04-22 23:10:00;0;12.93
2015-04-23 00:10:00;0;11.67
2015-04-23 01:10:00;0;10.66
2015-04-23 02:10:00;0;9.84
2015-04-23 03:10:00;0;9.63
2015-04-23 04:10:00;0;9.8
2015-04-23 05:10:00;0;9.21
2015-04-23 06:10:00;0;8.18
2015-04-23 07:10:00;85;7.64
2015-04-23 08:10:00;281;9.67
2015-04-23 09:10:00;487;13
2015-04-23 10:10:00;655;15.21
2015-04-23 11:10:00;740;17.05
2015-04-23 12:10:00;840.01;18.69
2015-04-23 13:10:00;954.01;20.06
2015-04-23 14:10:00;925.01;21.21
2015-04-23 15:10:00;836.01;22.04
2015-04-23 16:10:00;698;22.5
2015-04-23 17:10:00;505;22.55
2015-04-23 18:10:00;305;22.17
2015-04-23 19:10:00;109;21.17
2015-04-23 20:10:00;0;19.29
2015-04-23 21:10:00;0;17.53
2015-04-23 22:10:00;0;16.2
2015-04-23 23:10:00;0;14.89
2015-04-24 00:10:00;0;13.48
2015-04-24 01:10:00;0;12.74
2015-04-24 02:10:00;0;12.03
2015-04-24 03:10:00;0;12.5
2015-04-24 04:10:00;0;12.21
2015-04-24 05:10:00;0;11.64
2015-04-24 06:10:00;0;10.78
2015-04-24 07:10:00;63;9.81
2015-04-24 08:10:00;223;11.89
2015-04-24 09:10:00;301;13.99
2015-04-24 10:10:00;467;16.36
2015-04-24 11:10:00;633;18.03
2015-04-24 12:10:00;568;19.24
2015-04-24 13:10:00;747;20.78
2015-04-24 14:10:00;715;21.88
2015-04-24 15:10:00;349;22.06
2015-04-24 16:10:00;148;21.37
2015-04-24 17:10:00;75;20.55
2015-04-24 18:10:00;27;19.7
2015-04-24 19:10:00;47;18.74
2015-04-24 20:10:00;0;17.16
2015-04-24 21:10:00;0;16.26
2015-04-24 22:10:00;0;15.59
2015-04-24 23:10:00;0;15.03
2015-04-25 00:10:00;0;14.47
2015-04-25 01:10:00;0;13.75
2015-04-25 02:10:00;0;12.84
2015-04-25 03:10:00;0;11.86
2015-04-25 04:10:00;0;11.08
2015-04-25 05:10:00;0;10.35
2015-04-25 06:10:00;0;9.77
2015-04-25 07:10:00;51;9.67
2015-04-25 08:10:00;179;11
2015-04-25 09:10:00;253;12.65
2015-04-25 10:10:00;506;14.32
2015-04-25 11:10:00;698;15.77
2015-04-25 12:10:00;458;16.73
2015-04-25 13:10:00;719;17.07
2015-04-25 14:10:00;305;17.21
2015-04-25 15:10:00;474;17.04
2015-04-25 16:10:00;211;17.07
2015-04-25 17:10:00;129;17.26
2015-04-25 18:10:00;86;17.1
2015-04-25 19:10:00;28;16.34
2015-04-25 20:10:00;0;14.72
2015-04-25 21:10:00;0;13.78
2015-04-25 22:10:00;0;13.1
2015-04-25 23:10:00;0;12.52
2015-04-26 00:10:00;0;12.09
2015-04-26 01:10:00;0;11.89
2015-04-26 02:10:00;0;11.63
2015-04-26 03:10:00;0;11.58
2015-04-26 04:10:00;0;11.53
2015-04-26 05:10:00;0;11.33
2015-04-26 06:10:00;0;11.12
2015-04-26 07:10:00;15;10.91
2015-04-26 08:10:00;166;10.73
2015-04-26 09:10:00;343;11.16
2015-04-26 10:10:00;294;11.8
2015-04-26 11:10:00;212;12.52
2015-04-26 12:10:00;166;13.77
2015-04-26 13:10:00;106;11.95
2015-04-26 14:10:00;660;10.98
2015-04-26 15:10:00;808.01;10.5
2015-04-26 16:10:00;586;11.81
2015-04-26 17:10:00;327;13.31
2015-04-26 18:10:00;155;13.77
2015-04-26 19:10:00;71;13.09
2015-04-26 20:10:00;0;11.86
2015-04-26 21:10:00;0;10.72
2015-04-26 22:10:00;0;9.99
2015-04-26 23:10:00;0;9.43
2015-04-27 00:10:00;0;9.08
2015-04-27 01:10:00;0;8.77
2015-04-27 02:10:00;0;8.29
2015-04-27 03:10:00;0;7.86
2015-04-27 04:10:00;0;7.44
2015-04-27 05:10:00;0;6.96
2015-04-27 06:10:00;0;6.56
2015-04-27 07:10:00;105;6.37
2015-04-27 08:10:00;299;8.19
2015-04-27 09:10:00;516;10.12
2015-04-27 10:10:00;548;11.86
2015-04-27 11:10:00;547;12.97
2015-04-27 12:10:00;329;13.68
2015-04-27 13:10:00;138;14.85
2015-04-27 14:10:00;637;15.44
2015-04-27 15:10:00;455;16.34
2015-04-27 16:10:00;390;16.65
2015-04-27 17:10:00;521;16.47
2015-04-27 18:10:00;324;16.18
2015-04-27 19:10:00;85;15.37
2015-04-27 20:10:00;0;14.15
2015-04-27 21:10:00;0;12.95
2015-04-27 22:10:00;0;12
2015-04-27 23:10:00;0;10.9
2015-04-28 00:10:00;0;9.71
2015-04-28 01:10:00;0;8.76
2015-04-28 02:10:00;0;7.83
2015-04-28 03:10:00;0;6.99
2015-04-28 04:10:00;0;6.52
2015-04-28 05:10:00;0;6.14
2015-04-28 06:10:00;0;6.2
2015-04-28 07:10:00;82;6.41
2015-04-28 08:10:00;317;8.13
2015-04-28 09:10:00;0;10.22
2015-04-28 10:10:00;703;12.05
2015-04-28 11:10:00;832.01;13.79
2015-04-28 12:10:00;949.01;15.45
2015-04-28 13:10:00;0;16.39
2015-04-28 14:10:00;648;16.58
2015-04-28 15:10:00;759;17.11
2015-04-28 16:10:00;681;17
2015-04-28 17:10:00;448;16.91
2015-04-28 18:10:00;302;16.95
2015-04-28 19:10:00;105;16.48
2015-04-28 20:10:00;0;15.22
2015-04-28 21:10:00;0;13.8
2015-04-28 22:10:00;0;12.49
2015-04-28 23:10:00;0;11.37
2015-04-29 00:10:00;0;10.92
2015-04-29 01:10:00;0;10.33
2015-04-29 02:10:00;0;10.03
2015-04-29 03:10:00;0;9.58
2015-04-29 04:10:00;0;9.05
2015-04-29 05:10:00;0;8.67
2015-04-29 06:10:00;0;8.19
2015-04-29 07:10:00;109;7.93
2015-04-29 08:10:00;305;10.76
2015-04-29 09:10:00;516;12.98
2015-04-29 10:10:00;699;14.36
2015-04-29 11:10:00;830.01;16.01
2015-04-29 12:10:00;906.01;16.63
2015-04-29 13:10:00;794;17.71
2015-04-29 14:10:00;936.01;18.47
2015-04-29 15:10:00;770;19.1
2015-04-29 16:10:00;703;19.87
2015-04-29 17:10:00;433;20.11
2015-04-29 18:10:00;310;19.52
2015-04-29 19:10:00;120;18.45
2015-04-29 20:10:00;0;16.44
2015-04-29 21:10:00;0;14.77
2015-04-29 22:10:00;0;13.46
2015-04-29 23:10:00;0;12.13
2015-04-30 00:10:00;0;10.71
2015-04-30 01:10:00;0;9.57
2015-04-30 02:10:00;0;8.92
2015-04-30 03:10:00;0;8.73
2015-04-30 04:10:00;0;8.32
2015-04-30 05:10:00;0;8.18
2015-04-30 06:10:00;0;8.04
2015-04-30 07:10:00;119;8.21
2015-04-30 08:10:00;319;9.86
2015-04-30 09:10:00;528;12.71
2015-04-30 10:10:00;710;14.89
2015-04-30 11:10:00;856.01;16.71
2015-04-30 12:10:00;954.01;18.25
2015-04-30 13:10:00;998.01;19.71
2015-04-30 14:10:00;943.01;20.91
2015-04-30 15:10:00;745;21.7
2015-04-30 16:10:00;667;21.89
2015-04-30 17:10:00;529;21.68
2015-04-30 18:10:00;336;21.03
2015-04-30 19:10:00;124;20.15
2015-04-30 20:10:00;0;18.34
2015-04-30 21:10:00;0;16.7
2015-04-30 22:10:00;0;15.55
2015-04-30 23:10:00;0;14.57
2015-05-01 00:10:00;0;13.62
2015-05-01 01:10:00;0;12.8
2015-05-01 02:10:00;0;12.23
2015-05-01 03:10:00;0;11.74
2015-05-01 04:10:00;0;11.24
2015-05-01 05:10:00;0;10.89
2015-05-01 06:10:00;0;10.67
2015-05-01 07:10:00;51;10.94
2015-05-01 08:10:00;54;13.24
2015-05-01 09:10:00;183;15.26
2015-05-01 10:10:00;453;16.87
2015-05-01 11:10:00;501;18.65
2015-05-01 12:10:00;301;20.13
2015-05-01 13:10:00;439;20.73
2015-05-01 14:10:00;828;21.28
2015-05-01 15:10:00;727;21.04
2015-05-01 16:10:00;576;21.2
2015-05-01 17:10:00;488;21.37
2015-05-01 18:10:00;295;20.62
2015-05-01 19:10:00;83;20.17
2015-05-01 20:10:00;0;19.2
2015-05-01 21:10:00;0;17.98
2015-05-01 22:10:00;0;17.01
2015-05-01 23:10:00;0;15.98
2015-05-02 00:10:00;0;15.25
2015-05-02 01:10:00;0;14.62
2015-05-02 02:10:00;0;14
2015-05-02 03:10:00;0;13.33
2015-05-02 04:10:00;0;12.64
2015-05-02 05:10:00;0;13.14
2015-05-02 06:10:00;0;12.71
2015-05-02 07:10:00;87;12.25
2015-05-02 08:10:00;213;14.14
2015-05-02 09:10:00;445;16.44
2015-05-02 10:10:00;604;18.44
2015-05-02 11:10:00;750;20.64
2015-05-02 12:10:00;886.01;22.63
2015-05-02 13:10:00;809;24.1
2015-05-02 14:10:00;775;24.5
2015-05-02 15:10:00;511;25.39
2015-05-02 16:10:00;337;25.6
2015-05-02 17:10:00;383;25.4
2015-05-02 18:10:00;116;24.72
2015-05-02 19:10:00;71;23.52
2015-05-02 20:10:00;0;21.36
2015-05-02 21:10:00;0;19.75
2015-05-02 22:10:00;0;18.59
2015-05-02 23:10:00;0;17.87
2015-05-03 00:10:00;0;17.17
2015-05-03 01:10:00;0;16.54
2015-05-03 02:10:00;0;15.89
2015-05-03 03:10:00;0;15.44
2015-05-03 04:10:00;0;15.35
2015-05-03 05:10:00;0;15.25
2015-05-03 06:10:00;0;15.13
2015-05-03 07:10:00;75;15.02
2015-05-03 08:10:00;43;15.89
2015-05-03 09:10:00;158;17.04
2015-05-03 10:10:00;149;18.38
2015-05-03 11:10:00;115;19.79
2015-05-03 12:10:00;244;21.63
2015-05-03 13:10:00;410;22.5
2015-05-03 14:10:00;279;23.11
2015-05-03 15:10:00;271;22.73
2015-05-03 16:10:00;226;22.19
2015-05-03 17:10:00;133;21.45
2015-05-03 18:10:00;44;20.69
2015-05-03 19:10:00;51;19.93
2015-05-03 20:10:00;0;18.79
2015-05-03 21:10:00;0;18
2015-05-03 22:10:00;0;17.29
2015-05-03 23:10:00;0;17.6
2015-05-04 00:10:00;0;16.88
2015-05-04 01:10:00;0;16.19
2015-05-04 02:10:00;0;15.83
2015-05-04 03:10:00;0;15.57
2015-05-04 04:10:00;0;14.77
2015-05-04 05:10:00;0;13.94
2015-05-04 06:10:00;0;14.05
2015-05-04 07:10:00;44;14.09
2015-05-04 08:10:00;174;15.07
2015-05-04 09:10:00;437;16.57
2015-05-04 10:10:00;594;18.13
2015-05-04 11:10:00;628;19.42
2015-05-04 12:10:00;836;21.19
2015-05-04 13:10:00;714;22.76
2015-05-04 14:10:00;743;23.8
2015-05-04 15:10:00;737;24.93
2015-05-04 16:10:00;268;25.29
2015-05-04 17:10:00;175;24.85
2015-05-04 18:10:00;72;23.62
2015-05-04 19:10:00;55;22.13
2015-05-04 20:10:00;0;20.44
2015-05-04 21:10:00;0;18.75
2015-05-04 22:10:00;0;16.78
2015-05-04 23:10:00;0;15.23
2015-05-05 00:10:00;0;14.15
2015-05-05 01:10:00;0;13.24
2015-05-05 02:10:00;0;12.4
2015-05-05 03:10:00;0;11.76
2015-05-05 04:10:00;0;11.3
2015-05-05 05:10:00;0;10.92
2015-05-05 06:10:00;0;10.5
2015-05-05 07:10:00;32;10.35
2015-05-05 08:10:00;106;11.3
2015-05-05 09:10:00;484;12.67
2015-05-05 10:10:00;699;14.2
2015-05-05 11:10:00;834;15.65
2015-05-05 12:10:00;903.01;17.13
2015-05-05 13:10:00;923.01;18.23
2015-05-05 14:10:00;916.01;19.36
2015-05-05 15:10:00;839;19.44
2015-05-05 16:10:00;706;19.33
2015-05-05 17:10:00;532;18.89
2015-05-05 18:10:00;332;17.98
2015-05-05 19:10:00;137;16.77
2015-05-05 20:10:00;0;15.04
2015-05-05 21:10:00;0;13.65
2015-05-05 22:10:00;0;12.68
2015-05-05 23:10:00;0;11.81
2015-05-06 00:10:00;0;11.04
2015-05-06 01:10:00;0;10.15
2015-05-06 02:10:00;0;9.07
2015-05-06 03:10:00;0;8.27
2015-05-06 04:10:00;0;7.64
2015-05-06 05:10:00;0;7.11
2015-05-06 06:10:00;0;6.85
2015-05-06 07:10:00;131;6.99
2015-05-06 08:10:00;328;9.84
2015-05-06 09:10:00;524;12.27
2015-05-06 10:10:00;702;14.02
2015-05-06 11:10:00;846;15.51
2015-05-06 12:10:00;936.01;16.96
2015-05-06 13:10:00;973.01;18.29
2015-05-06 14:10:00;928.01;19.42
2015-05-06 15:10:00;837;20.21
2015-05-06 16:10:00;600;20.66
2015-05-06 17:10:00;408;20.63
2015-05-06 18:10:00;314;20.17
2015-05-06 19:10:00;88;19.51
2015-05-06 20:10:00;0;18.28
2015-05-06 21:10:00;0;16.64
2015-05-06 22:10:00;0;14.92
2015-05-06 23:10:00;0;14.44
2015-05-07 00:10:00;0;13.83
2015-05-07 01:10:00;0;13.11
2015-05-07 02:10:00;0;11.85
2015-05-07 03:10:00;0;10.76
2015-05-07 04:10:00;0;10.01
2015-05-07 05:10:00;0;9.33
2015-05-07 06:10:00;0;8.69
2015-05-07 07:10:00;83;8.9
2015-05-07 08:10:00;295;12.42
2015-05-07 09:10:00;447;16.1
2015-05-07 10:10:00;590;18.5
2015-05-07 11:10:00;743;20.59
2015-05-07 12:10:00;933.01;22.44
2015-05-07 13:10:00;959.01;23.89
2015-05-07 14:10:00;899.01;24.98
2015-05-07 15:10:00;853;25.72
2015-05-07 16:10:00;718;26.11
2015-05-07 17:10:00;543;26.15
2015-05-07 18:10:00;339;25.79
2015-05-07 19:10:00;140;24.82
2015-05-07 20:10:00;0;22.84
2015-05-07 21:10:00;0;20.79
2015-05-07 22:10:00;0;19.36
2015-05-07 23:10:00;0;18.11
2015-05-08 00:10:00;0;17.18
2015-05-08 01:10:00;0;16.34
2015-05-08 02:10:00;0;15.77
2015-05-08 03:10:00;0;15.07
2015-05-08 04:10:00;0;14.11
2015-05-08 05:10:00;0;13.13
2015-05-08 06:10:00;0;12.2
2015-05-08 07:10:00;135;11.81
2015-05-08 08:10:00;331;13.11
2015-05-08 09:10:00;533;14.69
2015-05-08 10:10:00;707;16.8
2015-05-08 11:10:00;846;18.31
2015-05-08 12:10:00;930.01;19.39
2015-05-08 13:10:00;731;20.53
2015-05-08 14:10:00;871;21.49
2015-05-08 15:10:00;813;22.99
2015-05-08 16:10:00;647;23.74
2015-05-08 17:10:00;528;23.86
2015-05-08 18:10:00;334;23.5
2015-05-08 19:10:00;140;22.45
2015-05-08 20:10:00;0;20.74
2015-05-08 21:10:00;0;18.64
2015-05-08 22:10:00;0;17.13
2015-05-08 23:10:00;0;16
2015-05-09 00:10:00;0;14.92
2015-05-09 01:10:00;0;13.75
2015-05-09 02:10:00;0;12.78
2015-05-09 03:10:00;0;12.8
2015-05-09 04:10:00;0;12.07
2015-05-09 05:10:00;0;10.53
2015-05-09 06:10:00;0;9.71
2015-05-09 07:10:00;138;10.1
2015-05-09 08:10:00;334;13.71
2015-05-09 09:10:00;527;16.67
2015-05-09 10:10:00;705;18.99
2015-05-09 11:10:00;807;20.95
2015-05-09 12:10:00;916.01;22.35
2015-05-09 13:10:00;963.01;23.77
2015-05-09 14:10:00;929.01;24.9
2015-05-09 15:10:00;857;25.75
2015-05-09 16:10:00;715;26.32
2015-05-09 17:10:00;501;26.49
2015-05-09 18:10:00;238;26.25
2015-05-09 19:10:00;126;25.54
2015-05-09 20:10:00;0;24.31
2015-05-09 21:10:00;0;23.16
2015-05-09 22:10:00;0;21.31
2015-05-09 23:10:00;0;19.7
2015-05-10 00:10:00;0;18.75
2015-05-10 01:10:00;0;18.07
2015-05-10 02:10:00;0;17.27
2015-05-10 03:10:00;0;16.96
2015-05-10 04:10:00;0;16.42
2015-05-10 05:10:00;0;15.8
2015-05-10 06:10:00;0;15.15
2015-05-10 07:10:00;147;15.03
2015-05-10 08:10:00;348;17.51
2015-05-10 09:10:00;535;19.88
2015-05-10 10:10:00;712;22.1
2015-05-10 11:10:00;827;24.34
2015-05-10 12:10:00;863;26.29
2015-05-10 13:10:00;928.01;27.83
2015-05-10 14:10:00;925.01;28.93
2015-05-10 15:10:00;849;29.64
2015-05-10 16:10:00;701;30
2015-05-10 17:10:00;520;30.02
2015-05-10 18:10:00;339;29.79
2015-05-10 19:10:00;139;29.1
2015-05-10 20:10:00;0;27.64
2015-05-10 21:10:00;0;24.8
2015-05-10 22:10:00;0;22.51
2015-05-10 23:10:00;0;20.7
2015-05-11 00:10:00;0;20.02
2015-05-11 01:10:00;0;18.78
2015-05-11 02:10:00;0;17.54
2015-05-11 03:10:00;0;16.53
2015-05-11 04:10:00;0;15.8
2015-05-11 05:10:00;0;15.3
2015-05-11 06:10:00;0;14.77
2015-05-11 07:10:00;118;14.71
2015-05-11 08:10:00;278;17.55
2015-05-11 09:10:00;459;20.07
2015-05-11 10:10:00;671;22.2
2015-05-11 11:10:00;806;24.38
2015-05-11 12:10:00;925.01;26.43
2015-05-11 13:10:00;967.01;28.23
2015-05-11 14:10:00;932.01;29.66
2015-05-11 15:10:00;827;30.62
2015-05-11 16:10:00;703;31.09
2015-05-11 17:10:00;528;31.13
2015-05-11 18:10:00;332;30.78
2015-05-11 19:10:00;148;30
2015-05-11 20:10:00;0;28.11
2015-05-11 21:10:00;0;25.73
2015-05-11 22:10:00;0;23.87
2015-05-11 23:10:00;0;21.94
2015-05-12 00:10:00;0;22.64
2015-05-12 01:10:00;0;21.83
2015-05-12 02:10:00;0;18.3
2015-05-12 03:10:00;0;17.2
2015-05-12 04:10:00;0;16.18
2015-05-12 05:10:00;0;15.36
2015-05-12 06:10:00;0;14.63
2015-05-12 07:10:00;145;14.7
2015-05-12 08:10:00;338;18.28
2015-05-12 09:10:00;534;21.47
2015-05-12 10:10:00;712;23.91
2015-05-12 11:10:00;854;26.26
2015-05-12 12:10:00;948.01;28.36
2015-05-12 13:10:00;979.01;29.96
2015-05-12 14:10:00;944.01;31.19
2015-05-12 15:10:00;848;32.09
2015-05-12 16:10:00;701;32.6
2015-05-12 17:10:00;522;32.65
2015-05-12 18:10:00;317;32.22
2015-05-12 19:10:00;128;31.11
2015-05-12 20:10:00;0;28.79
2015-05-12 21:10:00;0;26.53
2015-05-12 22:10:00;0;24.79
2015-05-12 23:10:00;0;23.11
2015-05-13 00:10:00;0;21.4
2015-05-13 01:10:00;0;21.43
2015-05-13 02:10:00;0;21.76
2015-05-13 03:10:00;0;20.77
2015-05-13 04:10:00;0;19.99
2015-05-13 05:10:00;0;19.14
2015-05-13 06:10:00;0;17.59
2015-05-13 07:10:00;66;16.84
2015-05-13 08:10:00;141;19.66
2015-05-13 09:10:00;448;24.09
2015-05-13 10:10:00;636;26.92
2015-05-13 11:10:00;814;29.29
2015-05-13 12:10:00;908;31.34
2015-05-13 13:10:00;937.01;32.95
2015-05-13 14:10:00;900;34.19
2015-05-13 15:10:00;785;34.83
2015-05-13 16:10:00;578;34.9
2015-05-13 17:10:00;276;34.57
2015-05-13 18:10:00;156;33.52
2015-05-13 19:10:00;55;32.23
2015-05-13 20:10:00;0;30.08
2015-05-13 21:10:00;0;27.89
2015-05-13 22:10:00;0;26.32
2015-05-13 23:10:00;0;24.97
2015-05-14 00:10:00;0;23.78
2015-05-14 01:10:00;0;22.64
2015-05-14 02:10:00;0;21.73
2015-05-14 03:10:00;0;21.1
2015-05-14 04:10:00;0;20.66
2015-05-14 05:10:00;0;19.98
2015-05-14 06:10:00;0;19.53
2015-05-14 07:10:00;108;19.48
2015-05-14 08:10:00;294;21.29
2015-05-14 09:10:00;489;24.28
2015-05-14 10:10:00;650;26.49
2015-05-14 11:10:00;825;28.38
2015-05-14 12:10:00;741;29.89
2015-05-14 13:10:00;971.01;31.03
2015-05-14 14:10:00;948.01;31.74
2015-05-14 15:10:00;782;31.94
2015-05-14 16:10:00;587;31.57
2015-05-14 17:10:00;157;30.44
2015-05-14 18:10:00;268;28.55
2015-05-14 19:10:00;163;26.21
2015-05-14 20:10:00;0;23.43
2015-05-14 21:10:00;0;20.93
2015-05-14 22:10:00;0;19.23
2015-05-14 23:10:00;0;17.99
2015-05-15 00:10:00;0;16.79
2015-05-15 01:10:00;0;15.62
2015-05-15 02:10:00;0;14.61
2015-05-15 03:10:00;0;13.45
2015-05-15 04:10:00;0;12.46
2015-05-15 05:10:00;0;11.58
2015-05-15 06:10:00;0;10.84
2015-05-15 07:10:00;158;10.62
2015-05-15 08:10:00;353;11.86
2015-05-15 09:10:00;547;13.47
2015-05-15 10:10:00;722;15.35
2015-05-15 11:10:00;864;17.32
2015-05-15 12:10:00;958.01;19.11
2015-05-15 13:10:00;984.01;20.53
2015-05-15 14:10:00;959.01;21.55
2015-05-15 15:10:00;877;22.2
2015-05-15 16:10:00;734;22.55
2015-05-15 17:10:00;558;22.53
2015-05-15 18:10:00;361;22.03
2015-05-15 19:10:00;162;20.96
2015-05-15 20:10:00;0;19.25
2015-05-15 21:10:00;0;17.57
2015-05-15 22:10:00;0;16
2015-05-15 23:10:00;0;14.65
2015-05-16 00:10:00;0;13.57
2015-05-16 01:10:00;0;12.66
2015-05-16 02:10:00;0;12.01
2015-05-16 03:10:00;0;11.38
2015-05-16 04:10:00;0;10.83
2015-05-16 05:10:00;0;10.26
2015-05-16 06:10:00;0;9.69
2015-05-16 07:10:00;160;9.93
